archive_item,archive_name,issue_code,year,variant,normalized_title,representative_title,source_kinds,confidence,content_kind,clean_reason,game_id,source_title,source_normalized_title,observed_title_variants,source_normalized_variants,occurrence_count_in_issue,content_class,content_form,content_kinds_merged,content_forms_merged,cleanup_flags,merge_confidence,match_status,match_confidence,canonical_title,canonical_slug,entity_type,release_year,wikipedia_url,wikidata_id,wikidata_url,categories,genres,themes,match_action,match_notes,data_quality_score
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,dragonshard,Dragonshard,disc-metadata-value,high,unknown,singleword-titlecase,dragonshard,Dragonshard,dragonshard,Dragonshard,dragonshard,1,game,game_title,unknown,game_title,stripped_version_suffix,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Dragonshard&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,enigma rising tide,Enigma Rising Tide,disc-metadata-value,high,unknown,multiword,enigmarisingtide,Enigma Rising Tide,enigma rising tide,Enigma Rising Tide,enigma rising tide,1,game,game_title,unknown,game_title,,high,ambiguous,low,,,,,,,,,,,demoted_weak_alias_match,ambiguous_source_alias; multiple plausible Wikipedia search results; ambiguous_source_alias; demoted_weak_alias_match,60
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,enthusia pro,Enthusia Pro,disc-metadata-value,high,unknown,multiword,enthusiapro,Enthusia Pro,enthusia pro,Enthusia Pro,enthusia pro,1,game,game_title,unknown,game_title,,high,matched,high,Enthusia Professional Racing,enthusia-professional-racing,game,2005,https://en.wikipedia.org/wiki/Enthusia_Professional_Racing,Q2534553,https://www.wikidata.org/wiki/Q2534553,racing,sim racing,,retained_best_alias_match,,92
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,erbe der konige,Erbe der Könige,disc-metadata-value,high,demo,multiword,erbederkonige,Erbe der Könige Demo,erbe der k nige,Erbe der Könige Demo,erbe der k nige,1,game,demo_game,demo,demo_game,stripped_disc_descriptor,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; no confident Wikimedia match; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,football manager 2005,Football Manager 2005,disc-metadata-value,high,unknown,multiword,footballmanager2005,Football Manager 2005,football manager2005,Football Manager 2005,football manager2005,1,game,game_title,unknown,game_title,,high,matched,high,Football Manager 2005,football-manager-2005,game,2004,https://en.wikipedia.org/wiki/Football_Manager_2005,Q2713372,https://www.wikidata.org/wiki/Q2713372,simulation; sports,association football management game; association football video game,,retained_best_alias_match,,92
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,go around showdown,Go Around Showdown,disc-metadata-value,high,unknown,multiword,goaroundshowdown,Go Around Showdown,go around showdown,Go Around Showdown,go around showdown,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; no confident Wikimedia match; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,hidden and dangerous 2,Hidden & Dangerous 2,disc-metadata-value,high,unknown,multiword,hiddenanddangerous2,Hidden & Dangerous 2,hidden dangerous 2,Hidden & Dangerous 2,hidden dangerous 2,1,game,game_title,unknown,game_title,,high,matched,high,Hidden & Dangerous 2,hidden-and-dangerous-2,game,2003,https://en.wikipedia.org/wiki/Hidden_%26_Dangerous_2,Q1617336,https://www.wikidata.org/wiki/Q1617336,shooter,first-person shooter,,retained_best_alias_match,,92
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,invasion repel and rebuild,Invasion Repel and Rebuild,disc-metadata-value,high,unknown,multiword,invasionrepelandrebuild,Invasion Repel and Rebuild,invasion repel and rebuild,Invasion Repel and Rebuild,invasion repel and rebuild,1,game,game_title,unknown,game_title,,medium,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; no confident Wikimedia match; unmatched_source_alias; demoted_weak_alias_match,50
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,jacomo s castle,Jacomo's Castle,disc-metadata-value,high,unknown,multiword,jacomoscastle,Jacomo's Castle,jacomo s castle,Jacomo's Castle,jacomo s castle,1,game,game_title,unknown,game_title,,medium,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; no confident Wikimedia match; unmatched_source_alias; demoted_weak_alias_match,50
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,lemony snicket,Lemony Snicket,disc-metadata-value,high,unknown,multiword,lemonysnicket,Lemony Snicket,lemony snicket,Lemony Snicket,lemony snicket,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Lemony+Snicket&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,mtx mototrax,MTX Mototrax,disc-metadata-value,high,unknown,multiword,mtxmototrax,MTX Mototrax,mtx mototrax,MTX Mototrax,mtx mototrax,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=MTX+Mototrax&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,neverwinter nights,Neverwinter Nights,disc-metadata-value,high,unknown,multiword,neverwinternights,Neverwinter Nights v 1,neverwinter nights v 1,Neverwinter Nights v 1,neverwinter nights v 1,1,game,game_title,unknown,game_title,stripped_version_suffix,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,pro evolution soccer 4,Pro Evolution Soccer 4,disc-metadata-value,high,unknown,multiword,proevolutionsoccer4,Pro Evolution Soccer 4 v 1,pro evolution soccer 4v 1,Pro Evolution Soccer 4 v 1,pro evolution soccer 4v 1,1,game,game_title,unknown,game_title,stripped_version_suffix,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Pro+Evolution+Soccer+4&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,project snowblind,Project Snowblind,disc-metadata-value,high,unknown,multiword,projectsnowblind,Project Snowblind,project snowblind,Project Snowblind,project snowblind,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Project+Snowblind&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,pro pinball timeshock,Pro Pinball Timeshock,disc-metadata-value,high,unknown,multiword,propinballtimeshock,Pro Pinball Timeshock,pro pinball timeshock,Pro Pinball Timeshock,pro pinball timeshock,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Pro+Pinball+Timeshock&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,pyro tycoon,Pyro Tycoon,disc-metadata-value,high,unknown,multiword,pyrotycoon,Pyro Tycoon,pyro tycoon,Pyro Tycoon,pyro tycoon,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Pyro+Tycoon&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,rainbow six lockdown,Rainbow Six Lockdown,disc-metadata-value,high,unknown,multiword,rainbowsixlockdown,Rainbow Six Lockdown,rainbow six lockdown,Rainbow Six Lockdown,rainbow six lockdown,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Rainbow+Six+Lockdown&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,scrapland,Scrapland,disc-metadata-value,high,unknown,singleword-titlecase,scrapland,Scrapland,scrapland,Scrapland,scrapland,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Scrapland&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,sentinel verborg,Sentinel Verborg,disc-metadata-value,high,unknown,multiword,sentinelverborg,Sentinel Verborg,sentinel verborg,Sentinel Verborg,sentinel verborg,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Sentinel+Verborg&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,sid meier s pirates,Sid Meier's Pirates!,disc-metadata-value,high,unknown,multiword,sidmeierspirates,Sid Meier's Pirates,sid meier s pirates,Sid Meier's Pirates,sid meier s pirates,1,game,game_title,unknown,game_title,,medium,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Sid+Meier%27s+Pirates%21&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,50
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,star wars rep,Star Wars Rep,disc-metadata-value,high,unknown,multiword,starwarsrep,Star Wars Rep,star wars rep,Star Wars Rep,star wars rep,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Star+Wars+Rep&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,stolen,Stolen,disc-metadata-value,high,unknown,singleword-titlecase,stolen,Stolen,stolen,Stolen,stolen,1,game,game_title,unknown,game_title,stripped_version_suffix,high,matched,high,Stolen (video game),stolen-video-game,game,2005,https://en.wikipedia.org/wiki/Stolen_%28video_game%29,Q4050192,https://www.wikidata.org/wiki/Q4050192,action; adventure,action-adventure game; cyberpunk video game,,retained_best_alias_match,,92
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,the chronicles of riddick,The Chronicles of Riddick,disc-metadata-value,high,unknown,multiword,thechroniclesofriddick,The Chronicles of Riddick,the chronicles of riddick,The Chronicles of Riddick,the chronicles of riddick,1,game,game_title,unknown,game_title,,high,matched,high,The Chronicles of Riddick,the-chronicles-of-riddick,game,,,Q126972622,https://www.wikidata.org/wiki/Q126972622,other,,,retained_best_alias_match,canonical_title_backfilled_from_local_title; raw_qid_title_backfill_candidate; wikidata_only_match,83
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,trainz railroad sim,Trainz Railroad Sim,disc-metadata-value,high,unknown,multiword,trainzrailroadsim,Trainz Railroad Sim,trainz railroad sim,Trainz Railroad Sim,trainz railroad sim,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Trainz+Railroad+Sim&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,vyrox,Vyrox,disc-metadata-value,high,unknown,singleword-titlecase,vyrox,Vyrox,vyrox,Vyrox,vyrox,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Vyrox&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,x ski alpin 2005,X Ski Alpin 2005,disc-metadata-value,high,unknown,multiword,xskialpin2005,XSki Alpin2005,xski alpin2005,XSki Alpin2005,xski alpin2005,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=XSki+Alpin2005&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2005/CBS032005DVD.7z,CBS032005DVD,2005,DVD,zoo tycoon 2,Zoo Tycoon 2,disc-metadata-value,high,unknown,multiword,zootycoon2,Zoo Tycoon 2,zoo tycoon 2,Zoo Tycoon 2,zoo tycoon 2,1,game,game_title,unknown,game_title,stripped_version_suffix,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=Zoo+Tycoon+2&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2006/CBS032006DVD.7z,CBS032006DVD,2006,DVD,agatha christie,Agatha Christie,disc-metadata-value,high,unknown,multiword,agathachristie,Agatha Christie,agatha christie,Agatha Christie,agatha christie,1,game,game_title,unknown,game_title,,high,matched,high,Agatha Christie (video game series),agatha-christie-video-game-series,game,,https://en.wikipedia.org/wiki/Agatha_Christie_%28video_game_series%29,Q2826457,https://www.wikidata.org/wiki/Q2826457,other,,,retained_best_alias_match,,88
cbs-2000-09,2006/CBS032006DVD.7z,CBS032006DVD,2006,DVD,age of conan,Age of Conan,disc-metadata-value,high,unknown,multiword,ageofconan,Age of Conan,age of conan,Age of Conan,age of conan,1,game,game_title,unknown,game_title,,high,ambiguous,low,,,,,,,,,,,demoted_weak_alias_match,ambiguous_source_alias; multiple plausible Wikimedia entities; ambiguous_source_alias; demoted_weak_alias_match,60
cbs-2000-09,2006/CBS032006DVD.7z,CBS032006DVD,2006,DVD,asterix obelix xxl 2,Asterix Obelix XXL 2,disc-metadata-value,high,unknown,multiword,asterixobelixxxl2,Asterix Obelix XXL 2,asterix obelix xxl 2,Asterix Obelix XXL 2,asterix obelix xxl 2,1,game,game_title,unknown,game_title,,high,ambiguous,low,,,,,,,,,,,demoted_weak_alias_match,ambiguous_source_alias; multiple plausible Wikipedia search results; ambiguous_source_alias; demoted_weak_alias_match,60
cbs-2000-09,2006/CBS032006DVD.7z,CBS032006DVD,2006,DVD,blitzkrieg 2,Blitzkrieg 2,disc-metadata-value,high,unknown,multiword,blitzkrieg2,Blitzkrieg 2 v,blitzkrieg 2v,Blitzkrieg 2 v,blitzkrieg 2v,1,game,game_title,unknown,game_title,stripped_version_suffix,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2006/CBS032006DVD.7z,CBS032006DVD,2006,DVD,city life,City Life,disc-metadata-value,high,unknown,multiword,citylife,City Life,city life,City Life,city life,1,game,game_title,unknown,game_title,,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbsearchentities&search=City+Life&language=en&type=item&limit=7&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2006/CBS032006DVD.7z,CBS032006DVD,2006,DVD,civilization 4,Civilization 4,disc-metadata-value,high,unknown,multiword,civilization4,Civilization 4 v,civilization 4v,Civilization 4 v,civilization 4v,1,game,game_title,unknown,game_title,stripped_version_suffix,high,unmatched,low,,,,,,,,,,,demoted_weak_alias_match,unmatched_source_alias; request failed for https://www.wikidata.org/w/api.php?action=wbgetentities&ids=Q2377%7CQ1071001&props=labels%7Caliases%7Csitelinks&format=json: HTTP Error 429: Too Many Requests; unmatched_source_alias; demoted_weak_alias_match,55
cbs-2000-09,2006/CBS032006DVD.7z,CBS032006DVD,2006,DVD,crashday,Crashday,disc-metadata-value,high,unknown,singleword-titlecase,crashday,Crashday,crashday,Crashday,crashday,1,game,game_title,unknown,game_title,,high,matched,high,Crashday,crashday,game,2006,https://en.wikipedia.org/wiki/Crashday,Q1138986,https://www.wikidata.org/wiki/Q1138986,racing,racing video game,,retained_best_alias_match,release_after_first_issue_possible_preview,95
cbs-2000-09,2006/CBS032006DVD.7z,CBS032006DVD,2006,DVD,dark age of camelot,Dark Age of Camelot,disc-metadata-value,high,unknown,multiword,darkageofcamelot,Dark Age of Camelot,dark age of camelot,Dark Age of Camelot,dark age of camelot,1,game,game_title,unknown,game_title,,high,ambiguous,low,,,,,,,,,,,demoted_weak_alias_match,ambiguous_source_alias; multiple plausible Wikimedia entities; ambiguous_source_alias; demoted_weak_alias_match,60
